product_name	step_number	step_name	qty	step_ct
A005-P1	30.007	A005-P1-DAF-BAKE	3	124.8
A005-P1	30.007	A005-P1-DAF-BAKE	4	125.88
A005-P1	30.007	A005-P1-DAF-BAKE	5	126.96
A005-P1	30.007	A005-P1-DAF-BAKE	6	128.04
A005-P1	30.007	A005-P1-DAF-BAKE	7	129.12
A005-P1	30.007	A005-P1-DAF-BAKE	8	130.2
A005-P1	30.007	A005-P1-DAF-BAKE	9	131.16
A005-P1	30.007	A005-P1-DAF-BAKE	10	132.12
A005-P1	30.007	A005-P1-DAF-BAKE	11	133.08
A005-P1	30.007	A005-P1-DAF-BAKE	12	134.04
A005-P1	30.007	A005-P1-DAF-BAKE	13	135.0
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	1	3.0
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	2	4.2
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	3	5.4
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	4	6.6
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	5	7.8
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	6	9.0
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	7	10.2
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	8	11.4
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	9	12.72
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	10	14.04
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	11	15.36
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	12	16.68
A005-P1	30.008	A005-P1-DAF-CHIPPING-INSP	13	18.0
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	1	4.08
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	2	5.04
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	3	6.0
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	4	6.96
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	5	7.92
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	6	8.88
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	7	9.84
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	8	10.8
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	9	11.76
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	10	12.72
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	11	13.68
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	12	14.64
A005-P1	30.009	A005-P1-DAF-CHIPPING-INSP-REV	13	15.6
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	1	7.32
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	2	12.36
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	3	17.4
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	4	22.44
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	5	27.48
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	6	32.52
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	7	37.56
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	8	42.6
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	9	47.52
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	10	52.44
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	11	57.36
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	12	62.28
A005-P1	30.010	A005-P1-DAF-WARP-MEAS	13	67.2
A005-P1	40.001	A005-P1-MD-PLASMA	1	2.28
A005-P1	40.001	A005-P1-MD-PLASMA	2	3.24
A005-P1	40.001	A005-P1-MD-PLASMA	3	4.2
A005-P1	40.001	A005-P1-MD-PLASMA	4	5.16
A005-P1	40.001	A005-P1-MD-PLASMA	5	6.12
A005-P1	40.001	A005-P1-MD-PLASMA	6	7.08
A005-P1	40.001	A005-P1-MD-PLASMA	7	8.04
A005-P1	40.001	A005-P1-MD-PLASMA	8	9.0
A005-P1	40.001	A005-P1-MD-PLASMA	9	9.96
A005-P1	40.001	A005-P1-MD-PLASMA	10	10.92
A005-P1	40.001	A005-P1-MD-PLASMA	11	11.88
A005-P1	40.001	A005-P1-MD-PLASMA	12	12.84
A005-P1	40.001	A005-P1-MD-PLASMA	13	13.8
A005-P1	40.002	A005-P1-MD-MOLDING	1	94.08
A005-P1	40.002	A005-P1-MD-MOLDING	2	108.24
A005-P1	40.002	A005-P1-MD-MOLDING	3	122.4
A005-P1	40.002	A005-P1-MD-MOLDING	4	136.56
A005-P1	40.002	A005-P1-MD-MOLDING	5	150.72
A005-P1	40.002	A005-P1-MD-MOLDING	6	164.88
A005-P1	40.002	A005-P1-MD-MOLDING	7	179.04
A005-P1	40.002	A005-P1-MD-MOLDING	8	193.2
A005-P1	40.002	A005-P1-MD-MOLDING	9	207.36
A005-P1	40.002	A005-P1-MD-MOLDING	10	221.52
A005-P1	40.002	A005-P1-MD-MOLDING	11	235.68
A005-P1	40.002	A005-P1-MD-MOLDING	12	249.84
A005-P1	40.002	A005-P1-MD-MOLDING	13	264.0
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	1	8.4
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	2	15.0
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	3	21.6
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	4	28.2
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	5	34.8
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	6	41.4
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	7	48.0
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	8	54.6
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	9	61.2
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	10	67.8
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	11	74.4
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	12	81.0
A005-P1	40.003	A005-P1-MD-SHIFT-MEAS	13	87.6
A005-P1	40.004	A005-P1-MD-INSP	1	1.92
A005-P1	40.004	A005-P1-MD-INSP	2	2.76
A005-P1	40.004	A005-P1-MD-INSP	3	3.6
A005-P1	40.004	A005-P1-MD-INSP	4	4.44
A005-P1	40.004	A005-P1-MD-INSP	5	5.28
A005-P1	40.004	A005-P1-MD-INSP	6	6.12
A005-P1	40.004	A005-P1-MD-INSP	7	6.96
A005-P1	40.004	A005-P1-MD-INSP	8	7.8
A005-P1	40.004	A005-P1-MD-INSP	9	8.64
A005-P1	40.004	A005-P1-MD-INSP	10	9.48
A005-P1	40.004	A005-P1-MD-INSP	11	10.32
A005-P1	40.004	A005-P1-MD-INSP	12	11.16
A005-P1	40.004	A005-P1-MD-INSP	13	12.0
A005-P1	40.005	A005-P1-MD-INSP-REV	1	4.32
A005-P1	40.005	A005-P1-MD-INSP-REV	2	4.56
A005-P1	40.005	A005-P1-MD-INSP-REV	3	4.8
A005-P1	40.005	A005-P1-MD-INSP-REV	4	5.04
A005-P1	40.005	A005-P1-MD-INSP-REV	5	5.28
A005-P1	40.005	A005-P1-MD-INSP-REV	6	5.52
A005-P1	40.005	A005-P1-MD-INSP-REV	7	5.76
A005-P1	40.005	A005-P1-MD-INSP-REV	8	6.0
A005-P1	40.005	A005-P1-MD-INSP-REV	9	6.36
A005-P1	40.005	A005-P1-MD-INSP-REV	10	6.72
A005-P1	40.005	A005-P1-MD-INSP-REV	11	7.08
A005-P1	40.005	A005-P1-MD-INSP-REV	12	7.44
A005-P1	40.005	A005-P1-MD-INSP-REV	13	7.8
A005-P1	40.006	A005-P1-MD-TTV-MEAS	1	12.12
A005-P1	40.006	A005-P1-MD-TTV-MEAS	2	21.36
A005-P1	40.006	A005-P1-MD-TTV-MEAS	3	30.6
A005-P1	40.006	A005-P1-MD-TTV-MEAS	4	39.84
A005-P1	40.006	A005-P1-MD-TTV-MEAS	5	49.08
A005-P1	40.006	A005-P1-MD-TTV-MEAS	6	58.32
A005-P1	40.006	A005-P1-MD-TTV-MEAS	7	67.56
A005-P1	40.006	A005-P1-MD-TTV-MEAS	8	76.8
A005-P1	40.006	A005-P1-MD-TTV-MEAS	9	86.04
A005-P1	40.006	A005-P1-MD-TTV-MEAS	10	95.28
A005-P1	40.006	A005-P1-MD-TTV-MEAS	11	104.52
A005-P1	40.006	A005-P1-MD-TTV-MEAS	12	113.76
A005-P1	40.006	A005-P1-MD-TTV-MEAS	13	123.0
A005-P1	40.007	A005-P1-MD-SAT	1	126.72
A005-P1	40.007	A005-P1-MD-SAT	2	247.56
A005-P1	40.007	A005-P1-MD-SAT	3	368.4
A005-P1	40.007	A005-P1-MD-SAT	4	489.24
A005-P1	40.007	A005-P1-MD-SAT	5	610.08
A005-P1	40.007	A005-P1-MD-SAT	6	730.92
A005-P1	40.007	A005-P1-MD-SAT	7	851.76
A005-P1	40.007	A005-P1-MD-SAT	8	972.6
A005-P1	40.007	A005-P1-MD-SAT	9	1093.32
A005-P1	40.007	A005-P1-MD-SAT	10	1214.04
A005-P1	40.007	A005-P1-MD-SAT	11	1334.76
A005-P1	40.007	A005-P1-MD-SAT	12	1455.48
A005-P1	40.007	A005-P1-MD-SAT	13	1576.2
A005-P1	40.008	A005-P1-MD-SAT-REV	1	5.16
A005-P1	40.008	A005-P1-MD-SAT-REV	2	8.28
A005-P1	40.008	A005-P1-MD-SAT-REV	3	11.4
A005-P1	40.008	A005-P1-MD-SAT-REV	4	14.52
A005-P1	40.008	A005-P1-MD-SAT-REV	5	17.64
A005-P1	40.008	A005-P1-MD-SAT-REV	6	20.76
A005-P1	40.008	A005-P1-MD-SAT-REV	7	23.88
A005-P1	40.008	A005-P1-MD-SAT-REV	8	27.0
A005-P1	40.008	A005-P1-MD-SAT-REV	9	30.24
A005-P1	40.008	A005-P1-MD-SAT-REV	10	33.48
A005-P1	40.008	A005-P1-MD-SAT-REV	11	36.72
A005-P1	40.008	A005-P1-MD-SAT-REV	12	39.96
A005-P1	40.008	A005-P1-MD-SAT-REV	13	43.2
A005-P1	40.009	A005-P1-MD-BAKE	1	122.04
A005-P1	40.009	A005-P1-MD-BAKE	2	123.12
A005-P1	40.009	A005-P1-MD-BAKE	3	124.2
A005-P1	40.009	A005-P1-MD-BAKE	4	125.28
A005-P1	40.009	A005-P1-MD-BAKE	5	126.36
A005-P1	40.009	A005-P1-MD-BAKE	6	127.44
A005-P1	40.009	A005-P1-MD-BAKE	7	128.52
A005-P1	40.009	A005-P1-MD-BAKE	8	129.6
A005-P1	40.009	A005-P1-MD-BAKE	9	130.56
A005-P1	40.009	A005-P1-MD-BAKE	10	131.52
A005-P1	40.009	A005-P1-MD-BAKE	11	132.48
A005-P1	40.009	A005-P1-MD-BAKE	12	133.44
A005-P1	40.009	A005-P1-MD-BAKE	13	134.4
A005-P1	40.010	A005-P1-MD-WARP-MEAS	1	4.92
A005-P1	40.010	A005-P1-MD-WARP-MEAS	2	8.16
A005-P1	40.010	A005-P1-MD-WARP-MEAS	3	11.4
A005-P1	40.010	A005-P1-MD-WARP-MEAS	4	14.64
A005-P1	40.010	A005-P1-MD-WARP-MEAS	5	17.88
A005-P1	40.010	A005-P1-MD-WARP-MEAS	6	21.12
A005-P1	40.010	A005-P1-MD-WARP-MEAS	7	24.36
A005-P1	40.010	A005-P1-MD-WARP-MEAS	8	27.6
A005-P1	40.010	A005-P1-MD-WARP-MEAS	9	30.72
A005-P1	40.010	A005-P1-MD-WARP-MEAS	10	33.84
A005-P1	40.010	A005-P1-MD-WARP-MEAS	11	36.96
A005-P1	40.010	A005-P1-MD-WARP-MEAS	12	40.08
A005-P1	40.010	A005-P1-MD-WARP-MEAS	13	43.2
A005-P1	50.001	A005-P1-BG2-PRE-INSP	1	2.52
A005-P1	50.001	A005-P1-BG2-PRE-INSP	2	3.36
A005-P1	50.001	A005-P1-BG2-PRE-INSP	3	4.2
A005-P1	50.001	A005-P1-BG2-PRE-INSP	4	5.04
A005-P1	50.001	A005-P1-BG2-PRE-INSP	5	5.88
A005-P1	50.001	A005-P1-BG2-PRE-INSP	6	6.72
A005-P1	50.001	A005-P1-BG2-PRE-INSP	7	7.56
A005-P1	50.001	A005-P1-BG2-PRE-INSP	8	8.4
A005-P1	50.001	A005-P1-BG2-PRE-INSP	9	9.36
A005-P1	50.001	A005-P1-BG2-PRE-INSP	10	10.32
A005-P1	50.001	A005-P1-BG2-PRE-INSP	11	11.28
A005-P1	50.001	A005-P1-BG2-PRE-INSP	12	12.24
A005-P1	50.001	A005-P1-BG2-PRE-INSP	13	13.2
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	1	1.92
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	2	2.76
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	3	3.6
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	4	4.44
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	5	5.28
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	6	6.12
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	7	6.96
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	8	7.8
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	9	8.64
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	10	9.48
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	11	10.32
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	12	11.16
A005-P1	50.002	A005-P1-BG2-PRE-INSP-REV	13	12.0
A005-P1	50.003	A005-P1-BG2-SORT	1	9.48
A005-P1	50.003	A005-P1-BG2-SORT	2	9.84
A005-P1	50.003	A005-P1-BG2-SORT	3	10.2
A005-P1	50.003	A005-P1-BG2-SORT	4	10.56
A005-P1	50.003	A005-P1-BG2-SORT	5	10.92
A005-P1	50.003	A005-P1-BG2-SORT	6	11.28
A005-P1	50.003	A005-P1-BG2-SORT	7	11.64
A005-P1	50.003	A005-P1-BG2-SORT	8	12.0
A005-P1	50.003	A005-P1-BG2-SORT	9	12.36
A005-P1	50.003	A005-P1-BG2-SORT	10	12.72
A005-P1	50.003	A005-P1-BG2-SORT	11	13.08
A005-P1	50.003	A005-P1-BG2-SORT	12	13.44
A005-P1	50.003	A005-P1-BG2-SORT	13	13.8
A005-P1	50.004	A005-P1-BG2-GRINDING	1	22.32
A005-P1	50.004	A005-P1-BG2-GRINDING	2	32.16
A005-P1	50.004	A005-P1-BG2-GRINDING	3	42.0
A005-P1	50.004	A005-P1-BG2-GRINDING	4	51.84
A005-P1	50.004	A005-P1-BG2-GRINDING	5	61.68
A005-P1	50.004	A005-P1-BG2-GRINDING	6	71.52
A005-P1	50.004	A005-P1-BG2-GRINDING	7	81.36
A005-P1	50.004	A005-P1-BG2-GRINDING	8	91.2
A005-P1	50.004	A005-P1-BG2-GRINDING	9	101.04
A005-P1	50.004	A005-P1-BG2-GRINDING	10	110.88
A005-P1	50.004	A005-P1-BG2-GRINDING	11	120.72
A005-P1	50.004	A005-P1-BG2-GRINDING	12	130.56
A005-P1	50.004	A005-P1-BG2-GRINDING	13	140.4
A005-P1	50.005	A005-P1-BG2-SORT-02	1	2.28
A005-P1	50.005	A005-P1-BG2-SORT-02	2	3.24
A005-P1	50.005	A005-P1-BG2-SORT-02	3	4.2
A005-P1	50.005	A005-P1-BG2-SORT-02	4	5.16
A005-P1	50.005	A005-P1-BG2-SORT-02	5	6.12
A005-P1	50.005	A005-P1-BG2-SORT-02	6	7.08
A005-P1	50.005	A005-P1-BG2-SORT-02	7	8.04
A005-P1	50.005	A005-P1-BG2-SORT-02	8	9.0
A005-P1	50.005	A005-P1-BG2-SORT-02	9	9.96
A005-P1	50.005	A005-P1-BG2-SORT-02	10	10.92
A005-P1	50.005	A005-P1-BG2-SORT-02	11	11.88
A005-P1	50.005	A005-P1-BG2-SORT-02	12	12.84
A005-P1	50.005	A005-P1-BG2-SORT-02	13	13.8
A005-P1	50.006	A005-P1-BG2-GRINDING-02	1	24.84
A005-P1	50.006	A005-P1-BG2-GRINDING-02	2	33.72
A005-P1	50.006	A005-P1-BG2-GRINDING-02	3	42.6
A005-P1	50.006	A005-P1-BG2-GRINDING-02	4	51.48
A005-P1	50.006	A005-P1-BG2-GRINDING-02	5	60.36
A005-P1	50.006	A005-P1-BG2-GRINDING-02	6	69.24
A005-P1	50.006	A005-P1-BG2-GRINDING-02	7	78.12
A005-P1	50.006	A005-P1-BG2-GRINDING-02	8	87.0
A005-P1	50.006	A005-P1-BG2-GRINDING-02	9	95.76
A005-P1	50.006	A005-P1-BG2-GRINDING-02	10	104.52
A005-P1	50.006	A005-P1-BG2-GRINDING-02	11	113.28
A005-P1	50.006	A005-P1-BG2-GRINDING-02	12	122.04
A005-P1	50.006	A005-P1-BG2-GRINDING-02	13	130.8
A005-P1	50.007	A005-P1-BG2-INSP1	1	1.92
A005-P1	50.007	A005-P1-BG2-INSP1	2	2.76
A005-P1	50.007	A005-P1-BG2-INSP1	3	3.6
A005-P1	50.007	A005-P1-BG2-INSP1	4	4.44
A005-P1	50.007	A005-P1-BG2-INSP1	5	5.28
A005-P1	50.007	A005-P1-BG2-INSP1	6	6.12
A005-P1	50.007	A005-P1-BG2-INSP1	7	6.96
A005-P1	50.007	A005-P1-BG2-INSP1	8	7.8
A005-P1	50.007	A005-P1-BG2-INSP1	9	8.64
A005-P1	50.007	A005-P1-BG2-INSP1	10	9.48
A005-P1	50.007	A005-P1-BG2-INSP1	11	10.32
A005-P1	50.007	A005-P1-BG2-INSP1	12	11.16
A005-P1	50.007	A005-P1-BG2-INSP1	13	12.0
A005-P1	50.008	A005-P1-BG2-INSP1-REV	1	3.48
A005-P1	50.008	A005-P1-BG2-INSP1-REV	2	3.84
A005-P1	50.008	A005-P1-BG2-INSP1-REV	3	4.2
A005-P1	50.008	A005-P1-BG2-INSP1-REV	4	4.56
A005-P1	50.008	A005-P1-BG2-INSP1-REV	5	4.92
A005-P1	50.008	A005-P1-BG2-INSP1-REV	6	5.28
A005-P1	50.008	A005-P1-BG2-INSP1-REV	7	5.64
A005-P1	50.008	A005-P1-BG2-INSP1-REV	8	6.0
A005-P1	50.008	A005-P1-BG2-INSP1-REV	9	6.36
A005-P1	50.008	A005-P1-BG2-INSP1-REV	10	6.72
A005-P1	50.008	A005-P1-BG2-INSP1-REV	11	7.08
A005-P1	50.008	A005-P1-BG2-INSP1-REV	12	7.44
A005-P1	50.008	A005-P1-BG2-INSP1-REV	13	7.8
A005-P1	50.009	A005-P1-BG2-THK-MEAS	1	6.0
A005-P1	50.009	A005-P1-BG2-THK-MEAS	2	10.2
A005-P1	50.009	A005-P1-BG2-THK-MEAS	3	14.4
A005-P1	50.009	A005-P1-BG2-THK-MEAS	4	18.6
A005-P1	50.009	A005-P1-BG2-THK-MEAS	5	22.8
A005-P1	50.009	A005-P1-BG2-THK-MEAS	6	27.0
A005-P1	50.009	A005-P1-BG2-THK-MEAS	7	31.2
A005-P1	50.009	A005-P1-BG2-THK-MEAS	8	35.4
A005-P1	50.009	A005-P1-BG2-THK-MEAS	9	39.48
A005-P1	50.009	A005-P1-BG2-THK-MEAS	10	43.56
A005-P1	50.009	A005-P1-BG2-THK-MEAS	11	47.64
A005-P1	50.009	A005-P1-BG2-THK-MEAS	12	51.72
A005-P1	50.009	A005-P1-BG2-THK-MEAS	13	55.8
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	1	5.16
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	2	8.88
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	3	12.6
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	4	16.32
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	5	20.04
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	6	23.76
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	7	27.48
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	8	31.2
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	9	34.92
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	10	38.64
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	11	42.36
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	12	46.08
A005-P1	50.010	A005-P1-BG2-WARP-MEAS	13	49.8
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	1	5.64
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	2	8.52
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	3	11.4
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	4	14.28
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	5	17.16
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	6	20.04
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	7	22.92
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	8	25.8
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	9	28.56
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	10	31.32
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	11	34.08
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	12	36.84
A005-P1	50.011	A005-P1-BG2-TOPTHK-MEAS	13	39.6
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	1	12.24
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	2	18.72
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	3	25.2
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	4	31.68
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	5	38.16
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	6	44.64
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	7	51.12
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	8	57.6
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	9	64.08
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	10	70.56
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	11	77.04
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	12	83.52
A005-P1	50.012	A005-P1-BG2-GAP-MEAS	13	90.0
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	1	6.72
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	2	11.76
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	3	16.8
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	4	21.84
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	5	26.88
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	6	31.92
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	7	36.96
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	8	42.0
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	9	46.92
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	10	51.84
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	11	56.76
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	12	61.68
A005-P1	50.013	A005-P1-BG2-UNIT-MARKING	13	66.6
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	1	56.88
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	2	60.24
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	3	63.6
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	4	66.96
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	5	70.32
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	6	73.68
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	7	77.04
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	8	80.4
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	9	83.76
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	10	87.12
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	11	90.48
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	12	93.84
A005-P1	50.014	A005-P1-BG2-DEPTH-SHIFT-MEAS	13	97.2
A005-P1	50.015	A005-P1-BG2-2D-SCAN	1	7.92
A005-P1	50.015	A005-P1-BG2-2D-SCAN	2	15.96
A005-P1	50.015	A005-P1-BG2-2D-SCAN	3	24.0
A005-P1	50.015	A005-P1-BG2-2D-SCAN	4	32.04
A005-P1	50.015	A005-P1-BG2-2D-SCAN	5	40.08
A005-P1	50.015	A005-P1-BG2-2D-SCAN	6	48.12
A005-P1	50.015	A005-P1-BG2-2D-SCAN	7	56.16
A005-P1	50.015	A005-P1-BG2-2D-SCAN	8	64.2
A005-P1	50.015	A005-P1-BG2-2D-SCAN	9	72.24
A005-P1	50.015	A005-P1-BG2-2D-SCAN	10	80.28
A005-P1	50.015	A005-P1-BG2-2D-SCAN	11	88.32
A005-P1	50.015	A005-P1-BG2-2D-SCAN	12	96.36
A005-P1	50.015	A005-P1-BG2-2D-SCAN	13	104.4
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	1	20.04
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	2	28.92
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	3	37.8
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	4	46.68
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	5	55.56
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	6	64.44
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	7	73.32
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	8	82.2
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	9	90.96
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	10	99.72
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	11	108.48
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	12	117.24
A005-P1	50.016	A005-P1-BG2-DATA-REVIEW1	13	126.0
A005-P1	50.017	A005-P1-BG2-INSP2	1	2.76
A005-P1	50.017	A005-P1-BG2-INSP2	2	4.08
A005-P1	50.017	A005-P1-BG2-INSP2	3	5.4
A005-P1	50.017	A005-P1-BG2-INSP2	4	6.72
A005-P1	50.017	A005-P1-BG2-INSP2	5	8.04
A005-P1	50.017	A005-P1-BG2-INSP2	6	9.36
A005-P1	50.017	A005-P1-BG2-INSP2	7	10.68
A005-P1	50.017	A005-P1-BG2-INSP2	8	12.0
A005-P1	50.017	A005-P1-BG2-INSP2	9	13.32
A005-P1	50.017	A005-P1-BG2-INSP2	10	14.64
A005-P1	50.017	A005-P1-BG2-INSP2	11	15.96
A005-P1	50.017	A005-P1-BG2-INSP2	12	17.28
A005-P1	50.017	A005-P1-BG2-INSP2	13	18.6
A005-P1	50.018	A005-P1-BG2-INSP2-REV	1	4.92
A005-P1	50.018	A005-P1-BG2-INSP2-REV	2	5.16
A005-P1	50.018	A005-P1-BG2-INSP2-REV	3	5.4
A005-P1	50.018	A005-P1-BG2-INSP2-REV	4	5.64
A005-P1	50.018	A005-P1-BG2-INSP2-REV	5	5.88
A005-P1	50.018	A005-P1-BG2-INSP2-REV	6	6.12
A005-P1	50.018	A005-P1-BG2-INSP2-REV	7	6.36
A005-P1	50.018	A005-P1-BG2-INSP2-REV	8	6.6
A005-P1	50.018	A005-P1-BG2-INSP2-REV	9	6.96
A005-P1	50.018	A005-P1-BG2-INSP2-REV	10	7.32
A005-P1	50.018	A005-P1-BG2-INSP2-REV	11	7.68
A005-P1	50.018	A005-P1-BG2-INSP2-REV	12	8.04
